[2021-07-31 00:07:39,376] multiqc                                            [DEBUG  ]  No MultiQC config found: /usr/local/lib/python3.9/site-packages/multiqc_config.yaml
[2021-07-31 00:07:43,582] multiqc.plots.bargraph                             [DEBUG  ]  Using matplotlib version 3.4.1
[2021-07-31 00:07:43,587] multiqc.plots.linegraph                            [DEBUG  ]  Using matplotlib version 3.4.1
[2021-07-31 00:07:44,279] multiqc.modules.custom_content.custom_content      [INFO   ]  software_versions: Found 1 sample (html)
[2021-07-31 00:07:44,279] multiqc.modules.custom_content.custom_content      [INFO   ]  nf-core-rnaseq-summary: Found 1 sample (html)
[2021-07-31 00:07:44,279] multiqc.modules.custom_content.custom_content      [INFO   ]  star_salmon_deseq2_pca: Found 10 samples (scatter)
[2021-07-31 00:07:44,279] multiqc.modules.custom_content.custom_content      [INFO   ]  star_salmon_deseq2_clustering: Found 10 samples (heatmap)
[2021-07-31 00:07:44,282] multiqc.modules.custom_content.custom_content      [INFO   ]  biotype_counts: Found 10 samples (bargraph)
[2021-07-31 00:07:44,282] multiqc.modules.custom_content.custom_content      [INFO   ]  biotype-gs: Found 10 General Statistics columns
[2021-07-31 00:07:44,282] multiqc.modules.custom_content.custom_content      [INFO   ]  DupInt: Found 10 General Statistics columns
[2021-07-31 00:07:44,362] multiqc.modules.custom_content.custom_content      [INFO   ]  dupradar: Found 10 samples (linegraph)
[2021-07-31 00:07:44,367] multiqc                                            [DEBUG  ]  No samples found: hisat2
[2021-07-31 00:07:44,513] multiqc.modules.picard.picard                      [INFO   ]  Found 10 MarkDuplicates reports
[2021-07-31 00:07:44,771] multiqc.modules.preseq.preseq                      [INFO   ]  Found 10 reports
[2021-07-31 00:07:45,183] multiqc.modules.qualimap.qualimap                  [INFO   ]  Found 10 RNASeq reports
[2021-07-31 00:07:45,187] multiqc                                            [DEBUG  ]  No samples found: rsem
[2021-07-31 00:07:45,335] multiqc.modules.rseqc.rseqc                        [INFO   ]  Found 10 read_distribution reports
[2021-07-31 00:07:45,473] multiqc.modules.rseqc.rseqc                        [INFO   ]  Found 10 read_duplication reports
[2021-07-31 00:07:45,608] multiqc.modules.rseqc.rseqc                        [INFO   ]  Found 10 junction_annotation reports
[2021-07-31 00:07:45,726] multiqc.modules.rseqc.rseqc                        [INFO   ]  Found 10 junction_saturation reports
[2021-07-31 00:07:45,870] multiqc.modules.rseqc.rseqc                        [INFO   ]  Found 10 infer_experiment reports
[2021-07-31 00:07:45,966] multiqc.modules.rseqc.rseqc                        [INFO   ]  Found 10 bam_stat reports
[2021-07-31 00:07:45,970] multiqc                                            [DEBUG  ]  No samples found: salmon
[2021-07-31 00:07:46,077] multiqc.modules.samtools.samtools                  [INFO   ]  Found 10 stats reports
[2021-07-31 00:07:46,180] multiqc.modules.samtools.samtools                  [INFO   ]  Found 10 flagstat reports
[2021-07-31 00:07:46,266] multiqc.modules.samtools.samtools                  [INFO   ]  Found 10 idxstats reports
[2021-07-31 00:07:46,271] multiqc                                            [DEBUG  ]  No samples found: sortmerna
[2021-07-31 00:07:46,417] multiqc.modules.star.star                          [INFO   ]  Found 10 reports
[2021-07-31 00:07:46,427] multiqc.modules.base_module                        [DEBUG  ]  fastqc/zip - Selecting 'Tg_REP3_fastqc.zip' as it matched the path_filters for 'FastQC (raw)'
[2021-07-31 00:07:46,447] multiqc.modules.base_module                        [DEBUG  ]  fastqc/zip - Selecting 'Tg_REP4_fastqc.zip' as it matched the path_filters for 'FastQC (raw)'
[2021-07-31 00:07:46,466] multiqc.modules.base_module                        [DEBUG  ]  fastqc/zip - Selecting 'Tg_REP1_fastqc.zip' as it matched the path_filters for 'FastQC (raw)'
[2021-07-31 00:07:46,490] multiqc.modules.base_module                        [DEBUG  ]  fastqc/zip - Selecting 'Tg_REP5_fastqc.zip' as it matched the path_filters for 'FastQC (raw)'
[2021-07-31 00:07:46,539] multiqc.modules.base_module                        [DEBUG  ]  fastqc/zip - Selecting 'control_REP5_fastqc.zip' as it matched the path_filters for 'FastQC (raw)'
[2021-07-31 00:07:46,557] multiqc.modules.base_module                        [DEBUG  ]  fastqc/zip - Selecting 'control_REP4_fastqc.zip' as it matched the path_filters for 'FastQC (raw)'
[2021-07-31 00:07:46,586] multiqc.modules.base_module                        [DEBUG  ]  fastqc/zip - Selecting 'control_REP3_fastqc.zip' as it matched the path_filters for 'FastQC (raw)'
[2021-07-31 00:07:46,614] multiqc.modules.base_module                        [DEBUG  ]  fastqc/zip - Selecting 'control_REP2_fastqc.zip' as it matched the path_filters for 'FastQC (raw)'
[2021-07-31 00:07:46,643] multiqc.modules.base_module                        [DEBUG  ]  fastqc/zip - Selecting 'control_REP1_fastqc.zip' as it matched the path_filters for 'FastQC (raw)'
[2021-07-31 00:07:46,674] multiqc.modules.base_module                        [DEBUG  ]  fastqc/zip - Selecting 'Tg_REP2_fastqc.zip' as it matched the path_filters for 'FastQC (raw)'
[2021-07-31 00:07:46,699] multiqc.modules.base_module                        [DEBUG  ]  fastqc/zip - Skipping 'control_REP4_trimmed_fastqc.zip' as it didn't match the path_filters for 'FastQC (raw)'
[2021-07-31 00:07:46,699] multiqc.modules.base_module                        [DEBUG  ]  fastqc/zip - Skipping 'Tg_REP3_trimmed_fastqc.zip' as it didn't match the path_filters for 'FastQC (raw)'
[2021-07-31 00:07:46,699] multiqc.modules.base_module                        [DEBUG  ]  fastqc/zip - Skipping 'control_REP5_trimmed_fastqc.zip' as it didn't match the path_filters for 'FastQC (raw)'
[2021-07-31 00:07:46,699] multiqc.modules.base_module                        [DEBUG  ]  fastqc/zip - Skipping 'Tg_REP1_trimmed_fastqc.zip' as it didn't match the path_filters for 'FastQC (raw)'
[2021-07-31 00:07:46,699] multiqc.modules.base_module                        [DEBUG  ]  fastqc/zip - Skipping 'control_REP2_trimmed_fastqc.zip' as it didn't match the path_filters for 'FastQC (raw)'
[2021-07-31 00:07:46,699] multiqc.modules.base_module                        [DEBUG  ]  fastqc/zip - Skipping 'Tg_REP5_trimmed_fastqc.zip' as it didn't match the path_filters for 'FastQC (raw)'
[2021-07-31 00:07:46,699] multiqc.modules.base_module                        [DEBUG  ]  fastqc/zip - Skipping 'Tg_REP2_trimmed_fastqc.zip' as it didn't match the path_filters for 'FastQC (raw)'
[2021-07-31 00:07:46,699] multiqc.modules.base_module                        [DEBUG  ]  fastqc/zip - Skipping 'Tg_REP4_trimmed_fastqc.zip' as it didn't match the path_filters for 'FastQC (raw)'
[2021-07-31 00:07:46,699] multiqc.modules.base_module                        [DEBUG  ]  fastqc/zip - Skipping 'control_REP3_trimmed_fastqc.zip' as it didn't match the path_filters for 'FastQC (raw)'
[2021-07-31 00:07:46,699] multiqc.modules.base_module                        [DEBUG  ]  fastqc/zip - Skipping 'control_REP1_trimmed_fastqc.zip' as it didn't match the path_filters for 'FastQC (raw)'
[2021-07-31 00:07:46,699] multiqc.modules.fastqc.fastqc                      [INFO   ]  Found 10 reports
[2021-07-31 00:07:46,857] multiqc.modules.cutadapt.cutadapt                  [INFO   ]  Found 10 reports
[2021-07-31 00:07:46,862] multiqc.modules.base_module                        [DEBUG  ]  fastqc/zip - Skipping 'Tg_REP3_fastqc.zip' as it didn't match the path_filters for 'FastQC (trimmed)'
[2021-07-31 00:07:46,862] multiqc.modules.base_module                        [DEBUG  ]  fastqc/zip - Skipping 'Tg_REP4_fastqc.zip' as it didn't match the path_filters for 'FastQC (trimmed)'
[2021-07-31 00:07:46,862] multiqc.modules.base_module                        [DEBUG  ]  fastqc/zip - Skipping 'Tg_REP1_fastqc.zip' as it didn't match the path_filters for 'FastQC (trimmed)'
[2021-07-31 00:07:46,862] multiqc.modules.base_module                        [DEBUG  ]  fastqc/zip - Skipping 'Tg_REP5_fastqc.zip' as it didn't match the path_filters for 'FastQC (trimmed)'
[2021-07-31 00:07:46,862] multiqc.modules.base_module                        [DEBUG  ]  fastqc/zip - Skipping 'control_REP5_fastqc.zip' as it didn't match the path_filters for 'FastQC (trimmed)'
[2021-07-31 00:07:46,862] multiqc.modules.base_module                        [DEBUG  ]  fastqc/zip - Skipping 'control_REP4_fastqc.zip' as it didn't match the path_filters for 'FastQC (trimmed)'
[2021-07-31 00:07:46,862] multiqc.modules.base_module                        [DEBUG  ]  fastqc/zip - Skipping 'control_REP3_fastqc.zip' as it didn't match the path_filters for 'FastQC (trimmed)'
[2021-07-31 00:07:46,862] multiqc.modules.base_module                        [DEBUG  ]  fastqc/zip - Skipping 'control_REP2_fastqc.zip' as it didn't match the path_filters for 'FastQC (trimmed)'
[2021-07-31 00:07:46,862] multiqc.modules.base_module                        [DEBUG  ]  fastqc/zip - Skipping 'control_REP1_fastqc.zip' as it didn't match the path_filters for 'FastQC (trimmed)'
[2021-07-31 00:07:46,862] multiqc.modules.base_module                        [DEBUG  ]  fastqc/zip - Skipping 'Tg_REP2_fastqc.zip' as it didn't match the path_filters for 'FastQC (trimmed)'
[2021-07-31 00:07:46,862] multiqc.modules.base_module                        [DEBUG  ]  fastqc/zip - Selecting 'control_REP4_trimmed_fastqc.zip' as it matched the path_filters for 'FastQC (trimmed)'
[2021-07-31 00:07:46,891] multiqc.modules.base_module                        [DEBUG  ]  fastqc/zip - Selecting 'Tg_REP3_trimmed_fastqc.zip' as it matched the path_filters for 'FastQC (trimmed)'
[2021-07-31 00:07:46,911] multiqc.modules.base_module                        [DEBUG  ]  fastqc/zip - Selecting 'control_REP5_trimmed_fastqc.zip' as it matched the path_filters for 'FastQC (trimmed)'
[2021-07-31 00:07:46,937] multiqc.modules.base_module                        [DEBUG  ]  fastqc/zip - Selecting 'Tg_REP1_trimmed_fastqc.zip' as it matched the path_filters for 'FastQC (trimmed)'
[2021-07-31 00:07:46,962] multiqc.modules.base_module                        [DEBUG  ]  fastqc/zip - Selecting 'control_REP2_trimmed_fastqc.zip' as it matched the path_filters for 'FastQC (trimmed)'
[2021-07-31 00:07:46,990] multiqc.modules.base_module                        [DEBUG  ]  fastqc/zip - Selecting 'Tg_REP5_trimmed_fastqc.zip' as it matched the path_filters for 'FastQC (trimmed)'
[2021-07-31 00:07:46,998] multiqc.modules.base_module                        [DEBUG  ]  fastqc/zip - Selecting 'Tg_REP2_trimmed_fastqc.zip' as it matched the path_filters for 'FastQC (trimmed)'
[2021-07-31 00:07:47,038] multiqc.modules.base_module                        [DEBUG  ]  fastqc/zip - Selecting 'Tg_REP4_trimmed_fastqc.zip' as it matched the path_filters for 'FastQC (trimmed)'
[2021-07-31 00:07:47,059] multiqc.modules.base_module                        [DEBUG  ]  fastqc/zip - Selecting 'control_REP3_trimmed_fastqc.zip' as it matched the path_filters for 'FastQC (trimmed)'
[2021-07-31 00:07:47,086] multiqc.modules.base_module                        [DEBUG  ]  fastqc/zip - Selecting 'control_REP1_trimmed_fastqc.zip' as it matched the path_filters for 'FastQC (trimmed)'
[2021-07-31 00:07:47,132] multiqc.modules.fastqc.fastqc                      [INFO   ]  Found 10 reports
[2021-07-31 00:07:47,188] multiqc                                            [DEBUG  ]  Reordering sections: anchor 'software_versions' not found for module 'STAR_SALMON DESeq2 PCA plot'.
[2021-07-31 00:07:47,188] multiqc                                            [DEBUG  ]  Reordering sections: anchor 'nf-core-rnaseq-summary' not found for module 'STAR_SALMON DESeq2 PCA plot'.
[2021-07-31 00:07:47,189] multiqc                                            [DEBUG  ]  Reordering sections: anchor 'software_versions' not found for module 'STAR_SALMON DESeq2 sample similarity'.
[2021-07-31 00:07:47,189] multiqc                                            [DEBUG  ]  Reordering sections: anchor 'nf-core-rnaseq-summary' not found for module 'STAR_SALMON DESeq2 sample similarity'.
[2021-07-31 00:07:47,189] multiqc                                            [DEBUG  ]  Reordering sections: anchor 'software_versions' not found for module 'Biotype Counts'.
[2021-07-31 00:07:47,189] multiqc                                            [DEBUG  ]  Reordering sections: anchor 'nf-core-rnaseq-summary' not found for module 'Biotype Counts'.
[2021-07-31 00:07:47,189] multiqc                                            [DEBUG  ]  Reordering sections: anchor 'software_versions' not found for module 'DupRadar'.
[2021-07-31 00:07:47,189] multiqc                                            [DEBUG  ]  Reordering sections: anchor 'nf-core-rnaseq-summary' not found for module 'DupRadar'.
[2021-07-31 00:07:47,189] multiqc                                            [DEBUG  ]  Reordering sections: anchor 'software_versions' not found for module 'Picard'.
[2021-07-31 00:07:47,189] multiqc                                            [DEBUG  ]  Reordering sections: anchor 'nf-core-rnaseq-summary' not found for module 'Picard'.
[2021-07-31 00:07:47,189] multiqc                                            [DEBUG  ]  Reordering sections: anchor 'software_versions' not found for module 'Preseq'.
[2021-07-31 00:07:47,189] multiqc                                            [DEBUG  ]  Reordering sections: anchor 'nf-core-rnaseq-summary' not found for module 'Preseq'.
[2021-07-31 00:07:47,189] multiqc                                            [DEBUG  ]  Reordering sections: anchor 'software_versions' not found for module 'QualiMap'.
[2021-07-31 00:07:47,189] multiqc                                            [DEBUG  ]  Reordering sections: anchor 'nf-core-rnaseq-summary' not found for module 'QualiMap'.
[2021-07-31 00:07:47,189] multiqc                                            [DEBUG  ]  Reordering sections: anchor 'software_versions' not found for module 'RSeQC'.
[2021-07-31 00:07:47,189] multiqc                                            [DEBUG  ]  Reordering sections: anchor 'nf-core-rnaseq-summary' not found for module 'RSeQC'.
[2021-07-31 00:07:47,189] multiqc                                            [DEBUG  ]  Reordering sections: anchor 'software_versions' not found for module 'Samtools'.
[2021-07-31 00:07:47,189] multiqc                                            [DEBUG  ]  Reordering sections: anchor 'nf-core-rnaseq-summary' not found for module 'Samtools'.
[2021-07-31 00:07:47,189] multiqc                                            [DEBUG  ]  Reordering sections: anchor 'software_versions' not found for module 'STAR'.
[2021-07-31 00:07:47,189] multiqc                                            [DEBUG  ]  Reordering sections: anchor 'nf-core-rnaseq-summary' not found for module 'STAR'.
[2021-07-31 00:07:47,189] multiqc                                            [DEBUG  ]  Reordering sections: anchor 'software_versions' not found for module 'FastQC (raw)'.
[2021-07-31 00:07:47,189] multiqc                                            [DEBUG  ]  Reordering sections: anchor 'nf-core-rnaseq-summary' not found for module 'FastQC (raw)'.
[2021-07-31 00:07:47,189] multiqc                                            [DEBUG  ]  Reordering sections: anchor 'software_versions' not found for module 'Cutadapt'.
[2021-07-31 00:07:47,189] multiqc                                            [DEBUG  ]  Reordering sections: anchor 'nf-core-rnaseq-summary' not found for module 'Cutadapt'.
[2021-07-31 00:07:47,189] multiqc                                            [DEBUG  ]  Reordering sections: anchor 'software_versions' not found for module 'FastQC (trimmed)'.
[2021-07-31 00:07:47,189] multiqc                                            [DEBUG  ]  Reordering sections: anchor 'nf-core-rnaseq-summary' not found for module 'FastQC (trimmed)'.
[2021-07-31 00:07:47,189] multiqc                                            [DEBUG  ]  Reordering sections: anchor 'software_versions' not found for module 'nf-core/rnaseq Software Versions'.
[2021-07-31 00:07:47,189] multiqc                                            [DEBUG  ]  Reordering sections: anchor 'nf-core-rnaseq-summary' not found for module 'nf-core/rnaseq Software Versions'.
[2021-07-31 00:07:47,189] multiqc                                            [DEBUG  ]  Reordering sections: anchor 'software_versions' not found for module 'nf-core/rnaseq Workflow Summary'.
[2021-07-31 00:07:47,189] multiqc                                            [DEBUG  ]  Reordering sections: anchor 'nf-core-rnaseq-summary' not found for module 'nf-core/rnaseq Workflow Summary'.
[2021-07-31 00:07:47,233] multiqc                                            [INFO   ]  Compressing plot data
[2021-07-31 00:07:49,276] multiqc                                            [INFO   ]  Report      : CTR_gjb2_0002-NF_reverse_Ensembl._multiqc_report.html
[2021-07-31 00:07:49,277] multiqc                                            [INFO   ]  Data        : CTR_gjb2_0002-NF_reverse_Ensembl._multiqc_report_data
[2021-07-31 00:07:49,277] multiqc                                            [DEBUG  ]  Moving data file from '/tmp/tmpbkx10u3i/multiqc_data' to '/rds/project/rds-ZQgmtPF01rg/CTR-Projects/CTR_gjb2_0002/work/b2/d474c8a0e41103dcd98b06ecd496be/CTR_gjb2_0002-NF_reverse_Ensembl._multiqc_report_data'
[2021-07-31 00:07:49,404] multiqc                                            [INFO   ]  MultiQC complete
